Genre,log_sales,Year,Platform
Action,0.4054651081081644,2000.0,N64
Simulation,0.4054651081081644,2007.0,X360
Simulation,0.4054651081081644,2002.0,PS2
Role-Playing,0.4054651081081644,2001.0,GBA
Action,0.4054651081081644,2004.0,DS
Role-Playing,0.4054651081081644,1997.0,PS
Action,0.4054651081081644,2009.0,PS3
Action,0.4054651081081644,2004.0,PS2
Action,0.4054651081081644,2013.0,X360
Role-Playing,0.4054651081081644,2004.0,PS2
Action,0.4054651081081644,2008.0,PS3
Action,0.4054651081081644,2005.0,PS2
Role-Playing,0.4054651081081644,1996.0,PS
Action,0.4054651081081644,2007.0,PS2
Action,0.4054651081081644,2005.0,PS2
Action,0.4054651081081644,2012.0,PS3
Action,0.4054651081081644,2014.0,X360
Action,0.3987761199573678,2011.0,X360
Action,0.3987761199573678,2011.0,3DS
Action,0.3987761199573678,2011.0,3DS
Action,0.3987761199573678,2015.0,PS3
Action,0.3987761199573678,2014.0,PSV
Action,0.3987761199573678,2005.0,PS2
Action,0.3987761199573678,2012.0,X360
Action,0.3987761199573678,2003.0,GBA
Simulation,0.3987761199573678,2003.0,GC
Role-Playing,0.3987761199573678,2005.0,PS2
Action,0.3987761199573678,2006.0,XB
Action,0.3987761199573678,2010.0,DS
Action,0.3987761199573678,2013.0,PS3
Action,0.3987761199573678,2012.0,3DS
Action,0.3987761199573678,2013.0,DS
Action,0.3987761199573678,2002.0,XB
Action,0.3987761199573678,1999.0,PS
Action,0.3987761199573678,2011.0,3DS
Role-Playing,0.3987761199573678,2005.0,PS2
Simulation,0.3987761199573678,1995.0,SNES
Action,0.3987761199573678,2007.0,DS
Action,0.3987761199573678,2008.0,PC
Action,0.3987761199573678,2007.0,Wii
Action,0.3920420877760237,2007.0,PS2
Action,0.3920420877760237,2012.0,PSV
Role-Playing,0.3920420877760237,2006.0,DS
Action,0.3920420877760237,2005.0,GBA
Simulation,0.3920420877760237,2007.0,Wii
Role-Playing,0.3920420877760237,1999.0,PS
Action,0.3920420877760237,2009.0,Wii
Action,0.3920420877760237,2006.0,PS2
Action,0.3920420877760237,2014.0,PC
Simulation,0.3920420877760237,2003.0,PS2
Action,0.3920420877760237,2008.0,DS
Simulation,0.3920420877760237,1999.0,N64
Simulation,0.3920420877760237,2007.0,PS2
Action,0.3920420877760237,2012.0,WiiU
Simulation,0.3920420877760237,2005.0,DS
Role-Playing,0.3920420877760237,2011.0,PS3
Simulation,0.3920420877760237,2014.0,PC
Action,0.3920420877760237,2015.0,WiiU
Simulation,0.3920420877760237,2008.0,X360
Action,0.3920420877760237,2011.0,DS
Action,0.3920420877760237,2010.0,Wii
Action,0.3920420877760237,2007.0,PS3
Action,0.3920420877760237,2008.0,Wii
Role-Playing,0.3920420877760237,2009.0,DS
Role-Playing,0.3920420877760237,2014.0,X360
Action,0.3920420877760237,2009.0,PS2
Simulation,0.3920420877760237,2008.0,Wii
Role-Playing,0.3852624007906449,2015.0,3DS
Action,0.3852624007906449,2006.0,PS2
Action,0.3852624007906449,2006.0,DS
Role-Playing,0.3852624007906449,2010.0,X360
Action,0.3852624007906449,2000.0,PS
Action,0.3852624007906449,2013.0,PS3
Action,0.3852624007906449,1995.0,PS
Action,0.3852624007906449,2001.0,PS2
Action,0.3852624007906449,2012.0,PS3
Role-Playing,0.3852624007906449,2011.0,Wii
Simulation,0.3852624007906449,2008.0,Wii
Action,0.3852624007906449,2014.0,WiiU
Role-Playing,0.3852624007906449,2006.0,PS2
Role-Playing,0.3852624007906449,2007.0,X360
Action,0.3852624007906449,2012.0,PSV
Action,0.3852624007906449,2010.0,DS
Action,0.3852624007906449,2015.0,PS3
Role-Playing,0.3852624007906449,1998.0,N64
Simulation,0.3852624007906449,2010.0,PC
Action,0.3852624007906449,2011.0,X360
Action,0.3852624007906449,2007.0,DS
Simulation,0.3852624007906449,2011.0,PC
Role-Playing,0.3852624007906449,2012.0,3DS
Action,0.3852624007906449,2005.0,GBA
Action,0.3852624007906449,2008.0,DS
Action,0.3852624007906449,2004.0,GC
Action,0.3784364357202451,2007.0,Wii
Action,0.3784364357202451,2002.0,PS2
Action,0.3784364357202451,2012.0,3DS
Action,0.3784364357202451,2011.0,DS
Action,0.3784364357202451,2016.0,3DS
Action,0.3784364357202451,2013.0,X360
Action,0.3784364357202451,2002.0,PS2
Action,0.3784364357202451,2001.0,GBA
Action,0.3784364357202451,2009.0,PS3
Simulation,0.3784364357202451,2015.0,PS3
Action,0.3784364357202451,2015.0,XOne
Action,0.3784364357202451,2006.0,PSP
Action,0.3784364357202451,2015.0,X360
Action,0.3784364357202451,2007.0,X360
Action,0.3784364357202451,2010.0,Wii
Role-Playing,0.3784364357202451,2015.0,PSV
Role-Playing,0.3784364357202451,2002.0,PS2
Role-Playing,0.3784364357202451,2003.0,GBA
Role-Playing,0.3784364357202451,2010.0,PS3
Action,0.3784364357202451,2010.0,X360
Simulation,0.3784364357202451,1995.0,PS
Action,0.3784364357202451,2007.0,Wii
Role-Playing,0.37156355643248307,2009.0,PS3
Action,0.37156355643248307,2014.0,XOne
Action,0.37156355643248307,2009.0,PSP
Role-Playing,0.37156355643248307,2013.0,PSV
Action,0.37156355643248307,2014.0,3DS
Action,0.37156355643248307,2003.0,GC
Role-Playing,0.37156355643248307,2002.0,GC
Action,0.37156355643248307,2002.0,PS2
Action,0.37156355643248307,2014.0,PC
Action,0.37156355643248307,2010.0,PS3
Action,0.37156355643248307,1998.0,PS
Action,0.37156355643248307,2009.0,DS
Role-Playing,0.37156355643248307,2013.0,PSV
Action,0.37156355643248307,2009.0,Wii
Action,0.37156355643248307,2015.0,PS4
Action,0.37156355643248307,2003.0,PS2
Action,0.37156355643248307,1998.0,N64
Role-Playing,0.37156355643248307,2008.0,PS3
Simulation,0.37156355643248307,2009.0,Wii
Simulation,0.37156355643248307,2007.0,Wii
Action,0.37156355643248307,2007.0,DS
Role-Playing,0.37156355643248307,2006.0,PS2
Role-Playing,0.37156355643248307,1995.0,PS
Action,0.37156355643248307,2008.0,X360
Action,0.37156355643248307,1995.0,PS
Role-Playing,0.37156355643248307,1999.0,PS
Action,0.37156355643248307,2004.0,PS2
Action,0.37156355643248307,2005.0,DS
Role-Playing,0.37156355643248307,1996.0,PS
Action,0.37156355643248307,2004.0,PS2
Simulation,0.37156355643248307,2009.0,DS
Action,0.3646431135879093,2004.0,PS2
Action,0.3646431135879093,2015.0,X360
Action,0.3646431135879093,2015.0,WiiU
Action,0.3646431135879093,2004.0,PS2
Role-Playing,0.3646431135879093,2005.0,XB
Action,0.3646431135879093,2012.0,X360
Action,0.3646431135879093,2013.0,PS3
Simulation,0.3646431135879093,2004.0,DS
Action,0.3646431135879093,2003.0,PS2
Action,0.3646431135879093,2006.0,XB
Action,0.3646431135879093,2013.0,X360
Action,0.3646431135879093,2009.0,Wii
Action,0.3646431135879093,2009.0,Wii
Action,0.3646431135879093,2005.0,XB
Action,0.3646431135879093,2012.0,PS3
Action,0.3646431135879093,2006.0,XB
Role-Playing,0.3646431135879093,1996.0,PS
Action,0.3646431135879093,2010.0,PS3
Action,0.3646431135879093,2001.0,PS
Simulation,0.3646431135879093,2007.0,DS
Simulation,0.3646431135879093,2007.0,DS
Action,0.3646431135879093,2010.0,DS
Action,0.3646431135879093,2003.0,GBA
Action,0.3646431135879093,2003.0,GBA
Action,0.3646431135879093,2012.0,X360
Action,0.3646431135879093,2004.0,GBA
Action,0.3646431135879093,2005.0,PS2
Simulation,0.3646431135879093,2010.0,DS
Action,0.3646431135879093,2007.0,PS2
Simulation,0.3646431135879093,2002.0,XB
Role-Playing,0.35767444427181594,2010.0,PS3
Action,0.35767444427181594,2003.0,PS2
Action,0.35767444427181594,2008.0,PS2
Simulation,0.35767444427181594,2005.0,GBA
Action,0.35767444427181594,2005.0,PS2
Action,0.35767444427181594,2003.0,PS2
Action,0.35767444427181594,2014.0,PS4
Role-Playing,0.35767444427181594,2004.0,PS2
Role-Playing,0.35767444427181594,2009.0,DS
Role-Playing,0.35767444427181594,2010.0,PS3
Action,0.35767444427181594,2009.0,PS2
Action,0.35767444427181594,2003.0,PS2
Action,0.35767444427181594,2010.0,Wii
Simulation,0.35767444427181594,2008.0,DS
Role-Playing,0.35767444427181594,2003.0,PS2
Simulation,0.35767444427181594,2001.0,PS2
Simulation,0.35767444427181594,2012.0,PS3
Action,0.35767444427181594,2007.0,PS3
Role-Playing,0.35767444427181594,2006.0,PSP
Role-Playing,0.35767444427181594,2006.0,PS2
Simulation,0.35767444427181594,2006.0,PC
Action,0.35767444427181594,2014.0,XOne
Action,0.35767444427181594,2010.0,PS3
Simulation,0.35767444427181594,2007.0,Wii
Action,0.35767444427181594,2011.0,DS
Action,0.35767444427181594,2009.0,PS2
Action,0.35767444427181594,2014.0,PS4
Action,0.35767444427181594,2007.0,PSP
Action,0.3506568716131694,2006.0,DS
Role-Playing,0.3506568716131694,1997.0,SAT
Action,0.3506568716131694,2009.0,DS
Action,0.3506568716131694,2009.0,PSP
Role-Playing,0.3506568716131694,2008.0,DS
Role-Playing,0.3506568716131694,2001.0,GBA
Simulation,0.3506568716131694,2003.0,XB
Action,0.3506568716131694,1998.0,PS
Role-Playing,0.3506568716131694,2013.0,3DS
Simulation,0.3506568716131694,1997.0,PS
Role-Playing,0.3506568716131694,2012.0,PSV
Action,0.3506568716131694,2010.0,DS
Simulation,0.3506568716131694,2006.0,DS
Action,0.3506568716131694,2009.0,DS
Role-Playing,0.3506568716131694,1997.0,SAT
Action,0.3506568716131694,2007.0,PS2
Action,0.3506568716131694,2002.0,PS2
Action,0.3506568716131694,2004.0,GBA
Role-Playing,0.3506568716131694,1999.0,PS
Action,0.3506568716131694,2003.0,PS2
Action,0.3506568716131694,2015.0,PS4
Action,0.3506568716131694,2014.0,XOne
Simulation,0.3506568716131694,2004.0,XB
Simulation,0.3506568716131694,2006.0,X360
Action,0.3506568716131694,2005.0,GC
Simulation,0.3506568716131694,2009.0,DS
Action,0.3506568716131694,2005.0,X360
Action,0.3506568716131694,2001.0,PS
Action,0.3506568716131694,2005.0,PS2
Action,0.3506568716131694,2010.0,PS3
Simulation,0.3506568716131694,2008.0,DS
Action,0.3506568716131694,2006.0,XB
Action,0.3506568716131694,2009.0,PSP
Action,0.3506568716131694,2010.0,PSP
Action,0.3506568716131694,2016.0,3DS
Action,0.3506568716131694,2010.0,PS3
Role-Playing,0.3506568716131694,2004.0,XB
Action,0.3506568716131694,2007.0,PS2
Action,0.3506568716131694,2004.0,PS2
Simulation,0.3506568716131694,2001.0,XB
Simulation,0.3435897043900769,2003.0,PS2
Action,0.3435897043900769,2009.0,DS
Action,0.3435897043900769,2013.0,3DS
Action,0.3435897043900769,1998.0,PC
Action,0.3435897043900769,2007.0,PS2
Action,0.3435897043900769,1999.0,PS
Action,0.3435897043900769,1995.0,SAT
Action,0.3435897043900769,2012.0,X360
Simulation,0.3435897043900769,2015.0,X360
Action,0.3435897043900769,2006.0,PS2
Action,0.3435897043900769,2007.0,PSP
Simulation,0.3435897043900769,2009.0,Wii
Action,0.3435897043900769,2012.0,PS3
Action,0.3435897043900769,2015.0,PSV
Action,0.3435897043900769,2009.0,PSP
Action,0.3435897043900769,2008.0,X360
Simulation,0.3435897043900769,2011.0,X360
Action,0.3435897043900769,2009.0,DS
Role-Playing,0.3435897043900769,1999.0,N64
Action,0.3435897043900769,1999.0,N64
Action,0.3435897043900769,2002.0,PS2
Action,0.3435897043900769,2014.0,PSV
Role-Playing,0.3435897043900769,2007.0,PS2
Simulation,0.3435897043900769,1997.0,PS
Simulation,0.3435897043900769,1999.0,PS
Action,0.3435897043900769,2012.0,PS3
Action,0.3435897043900769,2013.0,WiiU
Action,0.3435897043900769,2010.0,Wii
Simulation,0.3435897043900769,2001.0,PS2
Role-Playing,0.3435897043900769,2006.0,Wii
Action,0.3435897043900769,2010.0,PS2
Action,0.3435897043900769,2010.0,X360
Simulation,0.3435897043900769,2008.0,Wii
Role-Playing,0.3435897043900769,2009.0,PS2
Action,0.3435897043900769,2005.0,PS2
Action,0.3435897043900769,2012.0,PC
Action,0.3435897043900769,2012.0,PS3
Action,0.3435897043900769,2009.0,DS
Action,0.3435897043900769,2002.0,PS2
Simulation,0.33647223662121295,2014.0,3DS
Action,0.33647223662121295,2007.0,X360
Action,0.33647223662121295,2010.0,Wii
Action,0.33647223662121295,2007.0,PS3
Role-Playing,0.33647223662121295,2013.0,WiiU
Role-Playing,0.33647223662121295,1997.0,GB
Action,0.33647223662121295,2012.0,Wii
Action,0.33647223662121295,2014.0,PS3
Role-Playing,0.33647223662121295,2005.0,PS2
Action,0.33647223662121295,2009.0,DS
Action,0.33647223662121295,2008.0,PS2
Action,0.33647223662121295,2008.0,PS2
Action,0.33647223662121295,2005.0,GBA
Action,0.33647223662121295,2004.0,GC
Action,0.33647223662121295,2007.0,Wii
Action,0.33647223662121295,2009.0,Wii
Action,0.33647223662121295,2010.0,PS3
Action,0.33647223662121295,2009.0,X360
Action,0.33647223662121295,2010.0,PC
Action,0.33647223662121295,2001.0,GBA
Action,0.33647223662121295,2009.0,Wii
Action,0.33647223662121295,2006.0,GC
Action,0.33647223662121295,2009.0,DS
Simulation,0.33647223662121295,2004.0,GC
Role-Playing,0.33647223662121295,2006.0,GBA
Action,0.33647223662121295,2004.0,GBA
Action,0.33647223662121295,2007.0,X360
Role-Playing,0.33647223662121295,1995.0,SNES
Action,0.33647223662121295,2008.0,PS3
Simulation,0.33647223662121295,2012.0,PS3
Role-Playing,0.33647223662121295,2010.0,PC
Action,0.33647223662121295,2010.0,DS
Role-Playing,0.33647223662121295,2007.0,DS
Action,0.33647223662121295,2006.0,X360
Role-Playing,0.33647223662121295,1995.0,SNES
Role-Playing,0.33647223662121295,2010.0,X360
Action,0.3293037471426004,2007.0,PS2
Action,0.3293037471426004,2005.0,XB
Action,0.3293037471426004,2012.0,3DS
Action,0.3293037471426004,2015.0,PS3
Role-Playing,0.3293037471426004,2011.0,PS3
Action,0.3293037471426004,2008.0,PS3
Role-Playing,0.3293037471426004,2011.0,PSP
Action,0.3293037471426004,2003.0,GBA
Action,0.3293037471426004,2011.0,PSP
Role-Playing,0.3293037471426004,2008.0,Wii
Role-Playing,0.3293037471426004,2002.0,GBA
Action,0.3293037471426004,2009.0,PSP
Role-Playing,0.3293037471426004,2001.0,PS
Role-Playing,0.3293037471426004,2012.0,3DS
Action,0.3293037471426004,1999.0,N64
Simulation,0.3293037471426004,2009.0,PC
Action,0.3293037471426004,2002.0,PS2
Action,0.3293037471426004,2012.0,WiiU
Role-Playing,0.3293037471426004,2006.0,PS3
Simulation,0.3293037471426004,2008.0,Wii
Simulation,0.3293037471426004,2013.0,X360
Role-Playing,0.3293037471426004,2001.0,GB
Simulation,0.3293037471426004,2005.0,GBA
Simulation,0.3293037471426004,1999.0,PS
Action,0.3293037471426004,2011.0,3DS
Action,0.3293037471426004,2006.0,X360
Action,0.3293037471426004,2009.0,DS
Action,0.3220834991691133,2015.0,PS4
Action,0.3220834991691133,2003.0,PS2
Action,0.3220834991691133,2013.0,3DS
Role-Playing,0.3220834991691133,2008.0,DS
Role-Playing,0.3220834991691133,2003.0,PS2
Role-Playing,0.3220834991691133,2013.0,PSV
Simulation,0.3220834991691133,2009.0,DS
Action,0.3220834991691133,2007.0,PS2
Role-Playing,0.3220834991691133,2009.0,Wii
Action,0.3220834991691133,2012.0,WiiU
Role-Playing,0.3220834991691133,2015.0,PSV
Simulation,0.3220834991691133,2007.0,DS
Action,0.3220834991691133,2002.0,GBA
Action,0.3220834991691133,2002.0,PS2
Role-Playing,0.3220834991691133,1995.0,SAT
Action,0.3220834991691133,2009.0,Wii
Action,0.3220834991691133,1998.0,PS
Role-Playing,0.3220834991691133,2015.0,PS4
Action,0.3220834991691133,2004.0,GBA
Action,0.3220834991691133,2012.0,3DS
Action,0.3220834991691133,1996.0,PS
Role-Playing,0.3220834991691133,2002.0,PS2
Action,0.3220834991691133,2008.0,PS2
Action,0.3220834991691133,2010.0,PSP
Simulation,0.3220834991691133,1996.0,SAT
Action,0.3220834991691133,1999.0,PS
Action,0.3220834991691133,2002.0,XB
Role-Playing,0.3220834991691133,2012.0,3DS
Action,0.3220834991691133,2012.0,WiiU
Action,0.3220834991691133,2011.0,PC
Action,0.3220834991691133,2008.0,PS2
Simulation,0.3220834991691133,2010.0,Wii
Simulation,0.3220834991691133,2008.0,DS
Action,0.3220834991691133,2013.0,PSV
Simulation,0.3220834991691133,2005.0,XB
Role-Playing,0.3220834991691133,2011.0,3DS
Role-Playing,0.3220834991691133,2009.0,DS
Action,0.3220834991691133,2004.0,GC
Simulation,0.31481073984003355,2008.0,DS
Simulation,0.31481073984003355,2009.0,DS
Action,0.31481073984003355,2009.0,PS3
Action,0.31481073984003355,2010.0,DS
Action,0.31481073984003355,2005.0,GC
Role-Playing,0.31481073984003355,2007.0,X360
Simulation,0.31481073984003355,2006.0,PS2
Action,0.31481073984003355,2009.0,Wii
Role-Playing,0.31481073984003355,2011.0,PSP
Simulation,0.31481073984003355,2008.0,DS
Action,0.31481073984003355,2015.0,XOne
Action,0.31481073984003355,2010.0,PSP
Action,0.31481073984003355,2006.0,PS2
Action,0.31481073984003355,2007.0,PS2
Role-Playing,0.31481073984003355,2011.0,X360
Role-Playing,0.31481073984003355,2000.0,N64
Action,0.31481073984003355,2000.0,N64
Role-Playing,0.31481073984003355,2004.0,GC
Action,0.31481073984003355,2012.0,PSP
Action,0.31481073984003355,2007.0,PSP
Action,0.31481073984003355,2002.0,GC
Action,0.31481073984003355,2015.0,PS4
Role-Playing,0.31481073984003355,2006.0,PSP
Simulation,0.31481073984003355,2005.0,DS
Role-Playing,0.31481073984003355,2006.0,PS2
Simulation,0.31481073984003355,2008.0,Wii
Action,0.31481073984003355,2011.0,PC
Action,0.31481073984003355,2011.0,PS3
Action,0.31481073984003355,2012.0,PSV
Simulation,0.31481073984003355,2007.0,PS2
Action,0.3074846997479606,2008.0,Wii
Action,0.3074846997479606,2010.0,X360
Action,0.3074846997479606,2016.0,PS4
Action,0.3074846997479606,2005.0,PS2
Role-Playing,0.3074846997479606,2006.0,PSP
Action,0.3074846997479606,2013.0,X360
Simulation,0.3074846997479606,2001.0,PS2
Action,0.3074846997479606,2005.0,PS2
Action,0.3074846997479606,2010.0,X360
Simulation,0.3074846997479606,1997.0,PS
Action,0.3074846997479606,2002.0,GBA
Role-Playing,0.3074846997479606,2001.0,PS2
Action,0.3074846997479606,1997.0,PS
Action,0.3074846997479606,2012.0,WiiU
Action,0.3074846997479606,2005.0,XB
Action,0.3074846997479606,1997.0,N64
Action,0.3074846997479606,2000.0,N64
Simulation,0.3074846997479606,2004.0,XB
Action,0.3074846997479606,2014.0,PC
Simulation,0.3074846997479606,2002.0,GBA
Action,0.3074846997479606,2010.0,PS3
Role-Playing,0.3074846997479606,2003.0,PS2
Simulation,0.3074846997479606,2000.0,PS
Action,0.3074846997479606,2007.0,Wii
Simulation,0.3074846997479606,2010.0,Wii
Action,0.3074846997479606,2002.0,XB
Role-Playing,0.3074846997479606,2011.0,PSP
Action,0.3074846997479606,2009.0,PSP
Action,0.3001045924503381,1998.0,PS
Simulation,0.3001045924503381,2006.0,Wii
Role-Playing,0.3001045924503381,2016.0,XOne
Role-Playing,0.3001045924503381,2006.0,PS2
Action,0.3001045924503381,2013.0,PS3
Action,0.3001045924503381,2013.0,3DS
Action,0.3001045924503381,2009.0,PS3
Action,0.3001045924503381,2003.0,PS2
Action,0.3001045924503381,2002.0,GBA
Role-Playing,0.3001045924503381,2014.0,3DS
Action,0.3001045924503381,1995.0,SNES
Action,0.3001045924503381,2009.0,DS
Role-Playing,0.3001045924503381,2000.0,PS
Action,0.3001045924503381,2003.0,GBA
Simulation,0.3001045924503381,2008.0,DS
Action,0.3001045924503381,2011.0,Wii
Action,0.3001045924503381,2003.0,PS2
Action,0.3001045924503381,2003.0,GBA
Action,0.3001045924503381,2005.0,DS
Action,0.3001045924503381,2000.0,PS
Role-Playing,0.3001045924503381,2001.0,PS
Simulation,0.3001045924503381,2015.0,PS4
Role-Playing,0.3001045924503381,2000.0,PS2
Action,0.3001045924503381,2007.0,X360
Role-Playing,0.3001045924503381,1999.0,PS
Action,0.3001045924503381,2007.0,DS
Simulation,0.29266961396282,2009.0,DS
Action,0.29266961396282,2011.0,PSP
Action,0.29266961396282,2006.0,PS2
Role-Playing,0.29266961396282,2007.0,DS
Action,0.29266961396282,2007.0,PS3
Action,0.29266961396282,2014.0,XOne
Action,0.29266961396282,2007.0,DS
Action,0.29266961396282,2006.0,X360
Action,0.29266961396282,2002.0,GBA
Simulation,0.29266961396282,2003.0,PS2
Action,0.29266961396282,2010.0,DS
Action,0.29266961396282,2010.0,Wii
Action,0.29266961396282,2011.0,X360
Role-Playing,0.29266961396282,2010.0,DS
Simulation,0.29266961396282,2001.0,PS2
Action,0.29266961396282,2016.0,X360
Action,0.29266961396282,2005.0,X360
Action,0.29266961396282,2011.0,Wii
Action,0.29266961396282,2009.0,PS3
Simulation,0.29266961396282,2004.0,XB
Action,0.29266961396282,2011.0,Wii
Action,0.29266961396282,2007.0,Wii
Action,0.29266961396282,2012.0,PS3
Action,0.29266961396282,2009.0,PS3
Action,0.29266961396282,2011.0,PS3
Role-Playing,0.29266961396282,2008.0,PSP
Simulation,0.29266961396282,2008.0,DS
Action,0.29266961396282,1998.0,PS
Simulation,0.29266961396282,2008.0,DS
Simulation,0.29266961396282,2013.0,XOne
Simulation,0.29266961396282,2011.0,PC
Action,0.29266961396282,2003.0,GC
Simulation,0.29266961396282,2009.0,DS
Role-Playing,0.29266961396282,2016.0,PS4
Action,0.29266961396282,2007.0,X360
Action,0.29266961396282,2008.0,PS2
Action,0.29266961396282,2011.0,DS
Action,0.29266961396282,1996.0,PS
Action,0.29266961396282,2009.0,DS
Action,0.2851789422336624,2011.0,PS3
Action,0.2851789422336624,2009.0,X360
Action,0.2851789422336624,2009.0,DS
Role-Playing,0.2851789422336624,2011.0,Wii
Action,0.2851789422336624,2012.0,PS3
Role-Playing,0.2851789422336624,2007.0,DS
Role-Playing,0.2851789422336624,2006.0,PSP
Action,0.2851789422336624,1998.0,PS
Role-Playing,0.2851789422336624,2009.0,PSP
Action,0.2851789422336624,2010.0,Wii
Role-Playing,0.2851789422336624,2009.0,Wii
Simulation,0.2851789422336624,2005.0,GC
Action,0.2851789422336624,2003.0,XB
Action,0.2851789422336624,2007.0,X360
Role-Playing,0.2851789422336624,2010.0,X360
Simulation,0.2851789422336624,2008.0,Wii
Action,0.2851789422336624,2002.0,PS2
Role-Playing,0.2851789422336624,2006.0,PSP
Simulation,0.2851789422336624,1999.0,PS
Action,0.2851789422336624,2012.0,PC
Action,0.2851789422336624,2005.0,GBA
Action,0.2851789422336624,2014.0,WiiU
Action,0.2851789422336624,2012.0,X360
Action,0.2851789422336624,2009.0,Wii
Role-Playing,0.2851789422336624,2016.0,PS4
Action,0.2851789422336624,2009.0,PS2
Action,0.2851789422336624,2003.0,PS2
Action,0.2851789422336624,1998.0,N64
Role-Playing,0.2851789422336624,2006.0,PS2
Action,0.2851789422336624,2011.0,PS3
Action,0.2851789422336624,2006.0,Wii
Role-Playing,0.2851789422336624,2003.0,PS2
Simulation,0.2851789422336624,2009.0,DS
Action,0.2851789422336624,2011.0,DS
Action,0.2851789422336624,2008.0,X360
Action,0.2851789422336624,2010.0,DS
Role-Playing,0.2851789422336624,2007.0,X360
Action,0.2851789422336624,2010.0,PS3
Role-Playing,0.2851789422336624,2007.0,PS3
Action,0.2851789422336624,2007.0,PS2
Action,0.2851789422336624,2006.0,GC
Action,0.2851789422336624,2011.0,PS3
Role-Playing,0.2851789422336624,2010.0,DS
Action,0.2851789422336624,2012.0,PSV
Action,0.2851789422336624,2013.0,WiiU
Simulation,0.2851789422336624,2009.0,DS
Action,0.2851789422336624,2014.0,PSV
Action,0.2776317365982795,2009.0,X360
Role-Playing,0.2776317365982795,2008.0,PC
Action,0.2776317365982795,2004.0,GBA
Action,0.2776317365982795,2004.0,PS2
Action,0.2776317365982795,2013.0,PC
Action,0.2776317365982795,2015.0,PS3
Action,0.2776317365982795,2008.0,PS3
Action,0.2776317365982795,2008.0,DS
Role-Playing,0.2776317365982795,2011.0,DS
Action,0.2776317365982795,2016.0,XOne
Action,0.2776317365982795,2009.0,PS3
Role-Playing,0.2776317365982795,2002.0,PS
Action,0.2776317365982795,2009.0,PC
Action,0.2776317365982795,2007.0,X360
Action,0.2776317365982795,1996.0,PS
Action,0.2776317365982795,2014.0,PS4
Simulation,0.2776317365982795,1999.0,PS
Action,0.2776317365982795,2008.0,PS2
Action,0.2776317365982795,2016.0,PS4
Simulation,0.2776317365982795,2007.0,X360
Simulation,0.2776317365982795,2009.0,Wii
Action,0.2776317365982795,2003.0,GC
Simulation,0.2776317365982795,2000.0,PS2
Action,0.2776317365982795,2001.0,GBA
Simulation,0.2776317365982795,2001.0,PS2
Action,0.2776317365982795,2009.0,X360
Action,0.2776317365982795,2007.0,PSP
Role-Playing,0.2776317365982795,2008.0,Wii
Simulation,0.2776317365982795,1997.0,PS
Simulation,0.2776317365982795,2009.0,DS
Action,0.2776317365982795,2001.0,PS
Action,0.2776317365982795,2007.0,PSP
Action,0.2776317365982795,2008.0,Wii
Action,0.2776317365982795,2004.0,PS2
Action,0.2776317365982795,2016.0,PS3
Role-Playing,0.2776317365982795,2011.0,PC
Role-Playing,0.27002713721306015,2011.0,PC
Role-Playing,0.27002713721306015,2011.0,PSP
Action,0.27002713721306015,2010.0,DS
Action,0.27002713721306015,1999.0,GB
Action,0.27002713721306015,2008.0,Wii
Action,0.27002713721306015,2005.0,DS
Action,0.27002713721306015,2005.0,XB
Action,0.27002713721306015,2005.0,XB
Action,0.27002713721306015,2006.0,DS
Action,0.27002713721306015,2014.0,XOne
Action,0.27002713721306015,2010.0,X360
Simulation,0.27002713721306015,2003.0,PS2
Action,0.27002713721306015,2007.0,DS
Action,0.27002713721306015,2001.0,PS
Action,0.27002713721306015,2005.0,GBA
Role-Playing,0.27002713721306015,2010.0,PSP
Simulation,0.27002713721306015,2001.0,N64
Simulation,0.27002713721306015,2015.0,PC
Action,0.27002713721306015,2010.0,X360
Action,0.27002713721306015,2015.0,XOne
Action,0.27002713721306015,2014.0,3DS
Action,0.27002713721306015,2010.0,Wii
Simulation,0.27002713721306015,2008.0,Wii
Action,0.27002713721306015,2002.0,GBA
Role-Playing,0.27002713721306015,1997.0,SAT
Simulation,0.27002713721306015,1997.0,PS
Role-Playing,0.27002713721306015,2012.0,PC
Action,0.27002713721306015,2012.0,PS3
Action,0.27002713721306015,2002.0,PS2
Role-Playing,0.27002713721306015,2013.0,PSV
Role-Playing,0.27002713721306015,2010.0,PSP
Action,0.27002713721306015,2009.0,PS3
Action,0.27002713721306015,2010.0,PSP
Action,0.27002713721306015,2002.0,PS2
Role-Playing,0.27002713721306015,1996.0,SNES
Role-Playing,0.27002713721306015,2000.0,PS2
Simulation,0.262364264467491,2009.0,DS
Role-Playing,0.262364264467491,2009.0,X360
Action,0.262364264467491,2005.0,GBA
Action,0.262364264467491,2006.0,DS
Action,0.262364264467491,2014.0,PS3
Action,0.262364264467491,2000.0,PS
Simulation,0.262364264467491,2007.0,Wii
Action,0.262364264467491,2014.0,WiiU
Simulation,0.262364264467491,2006.0,PC
Action,0.262364264467491,2010.0,DS
Action,0.262364264467491,2003.0,PS2
Role-Playing,0.262364264467491,1995.0,SAT
Action,0.262364264467491,2007.0,DS
Role-Playing,0.262364264467491,2013.0,PS3
Simulation,0.262364264467491,2004.0,PC
Action,0.262364264467491,2011.0,3DS
Action,0.262364264467491,2015.0,PS4
Action,0.262364264467491,2007.0,X360
Action,0.262364264467491,2014.0,PS4
